0.0	0.0

0.462680326145	-0.00105079472782

0.915673462553	-0.00526639419203

1.36866659896	-0.00892507722245

1.82165973537	-0.0119632961232

2.27465287178	-0.0145542326967

2.72764600819	-0.0169227642895

3.18063914459	-0.0191972715957

3.633632281	-0.0210765971642

4.08662541741	-0.0225074249553

4.53961855382	-0.02377342558

4.99261169023	-0.0244731906978

5.44560482663	-0.0235440918893

5.89859796304	-0.0194651766989

6.35159109945	-0.0152537744491

6.80458423586	-0.0119361003955

7.25757737227	-0.0106850774906

7.71057050868	-0.0114840077409

8.16356364508	-0.0124834224327

8.61655678149	-0.0138649900404

9.0695499179	-0.0152871584233

9.52254305431	-0.0164357721556

9.97553619071	-0.0172187562082

10.4285293271	-0.0186630750082

10.8815224635	-0.0209864246761

11.3345155999	-0.0220988792508

11.7875087363	-0.0206030743814

12.2405018728	-0.0186157820966

12.6934950092	-0.0170679929459

13.1464881456	-0.0160773725801

13.599481282	-0.0145210868885

14.0524744184	-0.0132684238627

14.5054675548	-0.0120407990963

14.9584606912	-0.0113864362238

15.4114538276	-0.0113101304813

15.864446964	-0.0101674626929

16.3174401004	-0.00964582263054

16.7704332368	-0.0108632356176

17.2234263732	-0.0121662450988

17.6764195096	-0.0133766693044

18.1294126461	-0.0134250243829

18.5824057825	-0.0137065338152

19.0353989189	-0.0142587562479

19.4883920553	-0.0142575085169

19.9413851917	-0.0137826090791

20.3943783281	-0.0123188082066

20.8473714645	-0.0108776025653

21.3003646009	-0.0100090884689

21.7533577373	-0.00807322410744

22.2063508737	-0.00527457633548

22.6593440101	-0.00230727809671

23.1123371465	-0.00037344914891

23.565330283	0.000989480198181

24.0183234194	0.00267040567308

24.4713165558	0.00361699847042

24.9243096922	0.00355621271241

25.3773028286	0.00254721617233

25.830295965	0.000745067255379
