0.0	1.23972326769

0.45775505883	1.22202700989

0.905609666666	1.20715503333

1.3534642745	1.19383598344

1.80131888234	1.18127413169

2.24917349017	1.16961546235

2.69702809801	1.15883007622

3.14488270584	1.14928270463

3.59273731368	1.14016668771

4.04059192152	1.131465885

4.48844652935	1.12341431208

4.93630113719	1.11451373644

5.38415574502	1.11044753045

5.83201035286	1.1082644882

6.27986496069	1.10298377051

6.72771956853	1.09736101345

7.17557417637	1.09084608774

7.6234287842	1.08409672499

8.07128339204	1.07872350682

8.51913799987	1.07396688185

8.96699260771	1.0704081781

9.41484721555	1.06731928933

9.86270182338	1.06434029014

10.3105564312	1.06158288288

10.7584110391	1.05854149049

11.2062656469	1.05602495443

11.6541202547	1.05277870926

12.1019748626	1.04839122475

12.5498294704	1.0440583023

12.9976840782	1.03989031305

13.4455386861	1.03558924828

13.8933932939	1.03202077229

14.3412479017	1.02880135144

14.7891025096	1.02618450892

15.2369571174	1.02310051402

15.6848117252	1.02125855338

16.1326663331	1.01981358469

16.5805209409	1.01839380794

17.0283755488	1.0171875635
